
 
"
08"
".@POTUS stopped by the Chief of Missions Conf to thank @JohnKerry &amp; Ambassadors for their hard work &amp; diplomacy. https://t.co/GvgnFgpljN","http://web.archive.org/*/http://twitter.com/statedeptspox/status/709462328396292096"
".@potus thanks Singapore, ROK, Japan for their support &amp; friendship #SingaporeSummit https://t.co/SQHIL0WNPk","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1006450466044162049"
".@potus thanks Singapore, ROK, Japan for their support &amp; friendship #SingaporeSummit https://t.co/SQHIL0WNPk","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1006450466044162049"
".@POTUS to @NavalAcademy class of 2018- “you’re not tired of winning.. #Navy never quits. America is in your heart” https://t.co/CEDwLboERq","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1000024077439062017"
".@POTUS to @NavalAcademy class of 2018- “you’re not tired of winning.. #Navy never quits. America is in your heart” https://t.co/CEDwLboERq","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1000024077439062017"
".@POTUS Trump is fighting for better trade deals, and after a year of tough negotiations, the United States and… https://t.co/7kJUyOXhha","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1034188781367296000"
".@POTUS Trump is fighting for better trade deals, and after a year of tough negotiations, the United States and… https://t.co/7kJUyOXhha","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1034188781367296000"
".@POTUS welcomed Nigerian Pres. @MBuhari to @WhiteHouse today in effort to bolster fight against #BokoHaram. @JohnKerry will meet w/ him tmw","http://web.archive.org/*/https://twitter.com/statedeptspox/status/623237749773070336"
".@POTUS welcomed Nigerian Pres. @MBuhari to @WhiteHouse today in effort to bolster fight against #BokoHaram. @JohnKerry will meet w/ him tmw","http://web.archive.org/*/http://twitter.com/statedeptspox/status/623237749773070336"
"Praying for those affected by #HurricaneFlorerence &amp; grateful for our brave first responders.   @statedept is close… https://t.co/I95r79tNSU","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1040940820856274946"
"Praying for those affected by #HurricaneFlorerence &amp; grateful for our brave first responders.   @statedept is close… https://t.co/I95r79tNSU","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1040940820856274946"
"PRC propagandists want the world to ignore the stark differences between its dictatorship and our democracy. We won… https://t.co/u21G9TTstV","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1269270032883896320"
"PRC propagandists want the world to ignore the stark differences between its dictatorship and our democracy. We won… https://t.co/u21G9TTstV","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1269270032883896320"
"Preparedness and prevention are critical at this moment in the fight against #coronavirus. As we are working to ens… https://t.co/ZpBFG0AXle","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1242460809894264833"
"Preparedness and prevention are critical at this moment in the fight against #coronavirus. As we are working to ens… https://t.co/ZpBFG0AXle","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1242460809894264833"
"President @realdonaldtrump believes our allies must share the costs of defense. @EsperDOD and @SecPompeo discuss th… https://t.co/8HLGbDgPUO","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1218199542065180675"
"President @realdonaldtrump believes our allies must share the costs of defense. @EsperDOD and @SecPompeo discuss th… https://t.co/8HLGbDgPUO","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1218199542065180675"
"President @realDonaldTrump is suspending travel by foreign nationals to the U.S. from #Europe to protect against… https://t.co/xqgK4GwxEY","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1238180918466088969"
"President @realDonaldTrump is suspending travel by foreign nationals to the U.S. from #Europe to protect against… https://t.co/xqgK4GwxEY","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1238180918466088969"
"President Rouhani wants the world to respect Iran. The Iranian regime must earn that respect. They can start by rel… https://t.co/TLZQ9x1nX4","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1176949294823288832"
"President Rouhani wants the world to respect Iran. The Iranian regime must earn that respect. They can start by rel… https://t.co/TLZQ9x1nX4","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1176949294823288832"
"President Trump’s strong action last Friday makes clear the United States will not tolerate PRC attempts to illicit… https://t.co/L903panbxH","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1267501846123425792"
"President Trump’s strong action last Friday makes clear the United States will not tolerate PRC attempts to illicit… https://t.co/L903panbxH","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1267501846123425792"
".@PressSec addressed many of these questions on #Iran at his briefing 6+ months ago - https://t.co/sxzHESQdRB","http://web.archive.org/*/https://twitter.com/statedeptspox/status/760906443520221184"
".@PressSec addressed many of these questions on #Iran at his briefing 6+ months ago - https://t.co/sxzHESQdRB","http://web.archive.org/*/http://twitter.com/statedeptspox/status/760906443520221184"
".@PressSec: The U.S. strongly condemns yesterday’s terrorist attack in #Paris. Our thoughts and prayers are with th… https://t.co/9SHmXHZh0S","http://web.archive.org/*/https://twitter.com/statedeptspox/status/995857188861235202"
".@PressSec: The U.S. strongly condemns yesterday’s terrorist attack in #Paris. Our thoughts and prayers are with th… https://t.co/9SHmXHZh0S","http://web.archive.org/*/http://twitter.com/statedeptspox/status/995857188861235202"
"Prevention will continue to be key as we aim to mitigate and control this pandemic. Heartwarming to see so many of… https://t.co/xJVIq5eKdd","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1259147431016570881"
"Prevention will continue to be key as we aim to mitigate and control this pandemic. Heartwarming to see so many of… https://t.co/xJVIq5eKdd","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1259147431016570881"
"Promoting #humanrights is America’s obligation to the world. Countries that respect human rights are more stable, p… https://t.co/zTwQUeBbJ9","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1237755272636104706"
"Promoting #humanrights is America’s obligation to the world. Countries that respect human rights are more stable, p… https://t.co/zTwQUeBbJ9","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1237755272636104706"
"Promoting US aviation safety standards with our partner #Argentina #G20","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1068544935144628225"
"Promoting US aviation safety standards with our partner #Argentina #G20","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1068544935144628225"
"Propaganda outlets that report to the Chinese Communist Party are foreign agents, not “journalists.” Even General S… https://t.co/5KvTmr0xjH","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1243150982139256839"
"Propaganda outlets that report to the Chinese Communist Party are foreign agents, not “journalists.” Even General S… https://t.co/5KvTmr0xjH","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1243150982139256839"
"Properly collecting specimen samples for testing is imperative to #StopTheSpread of #COVID19. Way to conduct online… https://t.co/MXJ3lCMP1I","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1255846597004611587"
"Properly collecting specimen samples for testing is imperative to #StopTheSpread of #COVID19. Way to conduct online… https://t.co/MXJ3lCMP1I","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1255846597004611587"
"Prosperity and environmental stewardship not mutually exclusive. Key part of #TPP is strong environmental standards. https://t.co/kzFyDCuAi7","http://web.archive.org/*/https://twitter.com/statedeptspox/status/664188630739517440"
"Prosperity and environmental stewardship not mutually exclusive. Key part of #TPP is strong environmental standards. https://t.co/kzFyDCuAi7","http://web.archive.org/*/http://twitter.com/statedeptspox/status/664188630739517440"
"Protecting religious freedom is a top Trump Administration foreign policy priority. These #religiousfreedom designa… https://t.co/BSlut1Q0dJ","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1208020189452918789"
"Protecting religious freedom is a top Trump Administration foreign policy priority. These #religiousfreedom designa… https://t.co/BSlut1Q0dJ","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1208020189452918789"
"Proud of our American businesses abroad, helping those in need during this global pandemic. Teamwork with our priva… https://t.co/9Se4LGTJZd","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1243668790728065025"
"Proud of our American businesses abroad, helping those in need during this global pandemic. Teamwork with our priva… https://t.co/9Se4LGTJZd","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1243668790728065025"
"Proud of our @StateIVLP #ExchangeAlumni! https://t.co/D5zsOM4YHV","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1246156169573523457"
"Proud of our @StateIVLP #ExchangeAlumni! https://t.co/D5zsOM4YHV","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1246156169573523457"
"Proud of the achievements of our @USAID colleagues in Asia and around the world. Especially during #COVID19, the cr… https://t.co/0hpCgPmqSG","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1254472499313721345"
"Proud of the achievements of our @USAID colleagues in Asia and around the world. Especially during #COVID19, the cr… https://t.co/0hpCgPmqSG","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1254472499313721345"
"Proud of the @StateDept team who continues to work tirelessly to bring #AmericansHome. #OneTeamOneMission https://t.co/xlTUBClo58","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1249005309974188032"
"Proud of the @StateDept team who continues to work tirelessly to bring #AmericansHome. #OneTeamOneMission https://t.co/xlTUBClo58","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1249005309974188032"
"Proud of the work my colleagues @usaid do every day.  I’ve seen them hard at work in #Bangladesh Thank you for your… https://t.co/SkJodDDYdb","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1024825447220097025"
"Proud of the work my colleagues @usaid do every day.  I’ve seen them hard at work in #Bangladesh Thank you for your… https://t.co/SkJodDDYdb","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1024825447220097025"
"Proud that @realDonaldTrump signed the bipartisan #NeverAgain Education Act. All nations have a responsibility to p… https://t.co/6f6OEWB543","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1266515951870251010"
"Proud that @realDonaldTrump signed the bipartisan #NeverAgain Education Act. All nations have a responsibility to p… https://t.co/6f6OEWB543","http://web.archive.org/*/http://twitter.com/statedeptspox/status/1266515951870251010"
"Proud that the @StateDept will be the lead agency to carry out the @WhiteHouse’s #WGDP, which is celebrating its on… https://t.co/laFR16M0fy","http://web.archive.org/*/https://twitter.com/statedeptspox/status/1227651579706257408"
